symbol,total_pnl_rate,win_rate,profit_factor,mdd,total_trades,total_fee,avg_holding_hours,reason_counts
BTC,-1.51,43.24,0.605,-3.82,37,34962.13,7.91,"{""전략매도"": 36, ""횡보정리"": 1}"
BTR,-5.13,43.75,0.544,-6.92,32,31954.7,8.67,"{""전략매도"": 16, ""손절"": 9, ""횡보정리"": 2, ""동적익절"": 1, ""트레일링스탑"": 2, ""강제청산"": 1, ""백테스트종료"": 1}"
C,-2.4,41.18,0.74,-8.78,17,18273.26,2.38,"{""트레일링스탑"": 3, ""횡보정리"": 1, ""손절"": 9, ""동적익절"": 4}"
CAMP,5.61,85.71,17.406,-1.11,7,7223.96,7.15,"{""전략매도"": 4, ""동적익절"": 1, ""트레일링스탑"": 1, ""백테스트종료"": 1}"
CFG,1.14,28.57,1.138,-5.38,14,14611.91,3.04,"{""전략매도"": 1, ""동적익절"": 3, ""손절"": 8, ""트레일링스탑"": 1, ""백테스트종료"": 1}"
CHR,-0.43,57.14,0.854,-3.12,7,7072.61,5.51,"{""전략매도"": 2, ""동적익절"": 1, ""손절"": 3, ""백테스트종료"": 1}"
COS,-3.59,39.29,0.736,-8.69,28,28243.34,2.42,"{""전략매도"": 4, ""동적익절"": 4, ""손절"": 15, ""트레일링스탑"": 5}"
CPOOL,1.13,66.67,9.246,-0.96,3,3361.76,11.39,"{""동적익절"": 1, ""전략매도"": 1, ""횡보정리"": 1}"
CUDIS,3.72,63.64,2.453,-1.51,11,10509.81,3.06,"{""트레일링스탑"": 3, ""동적익절"": 3, ""손절"": 3, ""전략매도"": 1, ""백테스트종료"": 1}"
CVC,1.8,75.0,62.459,-0.71,4,3795.2,11.33,"{""횡보정리"": 1, ""전략매도"": 2, ""동적익절"": 1}"
DAO,-1.24,50.0,0.647,-2.87,10,9552.26,12.58,"{""전략매도"": 5, ""강제청산"": 1, ""손절"": 2, ""트레일링스탑"": 2}"
DEEP,2.73,61.9,1.541,-2.01,21,22151.79,9.17,"{""손절"": 3, ""트레일링스탑"": 2, ""전략매도"": 8, ""동적익절"": 4, ""횡보정리"": 3, ""백테스트종료"": 1}"
DKA,0.94,42.86,1.371,-1.84,7,7523.63,4.17,"{""전략매도"": 1, ""트레일링스탑"": 1, ""동적익절"": 2, ""손절"": 2, ""백테스트종료"": 1}"
DOGE,-1.41,45.83,0.777,-2.7,24,23297.88,12.69,"{""손절"": 5, ""전략매도"": 11, ""횡보정리"": 6, ""동적익절"": 2}"
DOOD,1.47,62.5,2.13,-1.54,8,7953.6,7.45,"{""횡보정리"": 2, ""동적익절"": 2, ""트레일링스탑"": 2, ""전략매도"": 1, ""손절"": 1}"
DOT,0.9,66.67,80.157,-1.09,3,3355.87,9.81,"{""전략매도"": 3}"
EDGE,-1.69,0.0,0.0,-2.58,3,3707.64,6.69,"{""손절"": 1, ""전략매도"": 1, ""백테스트종료"": 1}"
ENA,-0.52,50.0,0.576,-1.39,4,4153.73,4.46,"{""전략매도"": 2, ""손절"": 1, ""백테스트종료"": 1}"
ENJ,4.25,80.0,3.287,-2.6,10,10106.47,4.33,"{""횡보정리"": 1, ""전략매도"": 4, ""동적익절"": 2, ""트레일링스탑"": 1, ""손절"": 2}"
ENSO,-12.04,34.48,0.18,-13.82,29,31364.91,9.01,"{""손절"": 10, ""트레일링스탑"": 1, ""횡보정리"": 3, ""전략매도"": 14, ""백테스트종료"": 1}"
EPT,-3.11,37.5,0.246,-4.6,8,8671.93,8.49,"{""트레일링스탑"": 1, ""전략매도"": 2, ""손절"": 3, ""횡보정리"": 1, ""백테스트종료"": 1}"
ETH,-2.76,33.33,0.539,-5.8,36,36180.77,8.55,"{""횡보정리"": 3, ""트레일링스탑"": 1, ""손절"": 2, ""전략매도"": 30}"
F,-3.18,43.48,0.505,-5.22,23,22836.91,10.66,"{""전략매도"": 12, ""손절"": 5, ""횡보정리"": 4, ""동적익절"": 1, ""백테스트종료"": 1}"
FANC,0.07,50.0,1.014,-2.92,12,11668.37,4.12,"{""전략매도"": 2, ""손절"": 5, ""동적익절"": 2, ""트레일링스탑"": 2, ""백테스트종료"": 1}"
FORT,1.65,57.14,2.527,-1.09,7,6708.15,7.89,"{""횡보정리"": 1, ""트레일링스탑"": 1, ""전략매도"": 2, ""손절"": 1, ""동적익절"": 1, ""백테스트종료"": 1}"
G,-4.34,41.67,0.335,-5.85,12,11974.59,4.7,"{""횡보정리"": 1, ""전략매도"": 2, ""트레일링스탑"": 2, ""손절"": 6, ""동적익절"": 1}"
GAS,0.19,50.0,1.325,-0.83,4,3754.85,15.77,"{""횡보정리"": 3, ""전략매도"": 1}"
GLM,-0.24,60.0,0.8,-1.29,5,4994.0,3.9,"{""전략매도"": 3, ""손절"": 1, ""백테스트종료"": 1}"
GTC,-2.29,0.0,0.0,-3.15,3,3692.53,1.69,"{""손절"": 2, ""백테스트종료"": 1}"
GWEI,-4.17,37.5,0.448,-8.48,16,16978.73,5.74,"{""전략매도"": 4, ""손절"": 7, ""횡보정리"": 1, ""트레일링스탑"": 2, ""동적익절"": 1, ""백테스트종료"": 1}"
H,-6.83,42.5,0.566,-9.82,40,41078.89,6.0,"{""손절"": 15, ""전략매도"": 21, ""횡보정리"": 1, ""트레일링스탑"": 2, ""동적익절"": 1}"
HAEDAL,0.88,85.71,1.375,-1.71,14,12938.84,9.24,"{""전략매도"": 8, ""횡보정리"": 3, ""손절"": 2, ""트레일링스탑"": 1}"
HOOK,-5.42,33.33,0.311,-8.34,15,16114.05,5.96,"{""횡보정리"": 2, ""전략매도"": 5, ""트레일링스탑"": 2, ""손절"": 6}"
HUMA,-1.3,55.1,0.942,-8.74,49,52884.0,4.59,"{""손절"": 21, ""동적익절"": 10, ""전략매도"": 12, ""횡보정리"": 1, ""트레일링스탑"": 5}"
HYPER,-2.84,37.5,0.27,-3.47,8,7845.36,8.0,"{""횡보정리"": 2, ""전략매도"": 2, ""손절"": 3, ""백테스트종료"": 1}"
ICP,-0.53,33.33,0.221,-1.22,3,3320.06,4.83,"{""전략매도"": 3}"
ICX,-2.29,0.0,0.0,-2.79,3,3276.04,2.81,"{""손절"": 2, ""백테스트종료"": 1}"
IP,-2.76,33.33,0.19,-3.86,9,9097.5,9.92,"{""전략매도"": 6, ""손절"": 2, ""횡보정리"": 1}"
KAIA,-0.8,0.0,0.0,-1.02,2,2479.96,4.25,"{""전략매도"": 1, ""백테스트종료"": 1}"
KITE,-4.0,0.0,0.0,-4.26,4,4899.83,7.77,"{""손절"": 3, ""백테스트종료"": 1}"
LA,0.19,50.0,1.107,-1.95,6,6254.85,7.01,"{""전략매도"": 2, ""트레일링스탑"": 1, ""손절"": 1, ""동적익절"": 1, ""백테스트종료"": 1}"
LISTA,0.76,71.43,1.601,-1.84,7,6685.75,9.71,"{""동적익절"": 1, ""전략매도"": 3, ""횡보정리"": 1, ""손절"": 1, ""백테스트종료"": 1}"
MBX,0.1,66.67,1.136,-0.83,3,2919.09,5.17,"{""전략매도"": 3}"
ME,0.3,57.14,1.276,-1.77,7,6674.3,9.89,"{""횡보정리"": 1, ""전략매도"": 4, ""손절"": 1, ""백테스트종료"": 1}"
MOODENG,-0.6,45.45,0.824,-2.73,11,11234.89,5.44,"{""전략매도"": 6, ""손절"": 3, ""동적익절"": 1, ""백테스트종료"": 1}"
NEO,-1.26,50.0,0.25,-1.77,6,6218.31,15.25,"{""전략매도"": 1, ""횡보정리"": 3, ""손절"": 1, ""백테스트종료"": 1}"
NXPC,-1.08,57.14,0.315,-1.79,7,6639.58,7.89,"{""횡보정리"": 1, ""전략매도"": 3, ""트레일링스탑"": 1, ""손절"": 1, ""백테스트종료"": 1}"
OGN,-4.51,40.0,0.453,-6.35,20,21137.0,9.08,"{""횡보정리"": 6, ""전략매도"": 4, ""트레일링스탑"": 2, ""손절"": 7, ""동적익절"": 1}"
OXT,-0.26,52.63,0.96,-2.8,19,19993.37,8.38,"{""전략매도"": 4, ""손절"": 5, ""동적익절"": 3, ""횡보정리"": 4, ""트레일링스탑"": 2, ""백테스트종료"": 1}"
PEAQ,-2.56,40.0,0.467,-3.83,10,9935.72,3.23,"{""전략매도"": 1, ""손절"": 5, ""동적익절"": 1, ""트레일링스탑"": 2, ""백테스트종료"": 1}"
PENGU,-5.59,50.0,0.447,-7.42,32,34443.18,8.49,"{""전략매도"": 20, ""손절"": 7, ""트레일링스탑"": 3, ""횡보정리"": 2}"
PEPE,0.0,47.62,1.0,-2.4,21,18333.38,11.71,"{""손절"": 6, ""전략매도"": 5, ""동적익절"": 2, ""횡보정리"": 4, ""트레일링스탑"": 4}"
PLUME,0.78,80.0,540.698,-0.7,5,4186.29,5.12,"{""전략매도"": 4, ""백테스트종료"": 1}"
POLA,3.42,50.0,1.374,-5.63,20,20919.14,5.53,"{""전략매도"": 1, ""횡보정리"": 2, ""손절"": 8, ""동적익절"": 4, ""트레일링스탑"": 5}"
POLYX,-4.85,22.22,0.109,-5.53,9,9461.87,8.7,"{""횡보정리"": 3, ""손절"": 4, ""트레일링스탑"": 1, ""백테스트종료"": 1}"
PONKE,-0.27,45.45,0.947,-2.99,11,11660.01,5.44,"{""전략매도"": 5, ""손절"": 5, ""동적익절"": 1}"
RECALL,-0.71,33.33,0.31,-1.42,3,3315.5,8.75,"{""전략매도"": 2, ""손절"": 1}"
RENDER,5.05,87.5,14.955,-0.72,8,8043.22,6.22,"{""전략매도"": 6, ""동적익절"": 2}"
RESOLV,-2.9,44.19,0.851,-12.91,43,48260.56,5.46,"{""전략매도"": 12, ""횡보정리"": 2, ""동적익절"": 5, ""트레일링스탑"": 7, ""손절"": 17}"
REZ,2.24,56.25,1.576,-2.37,16,15889.38,4.76,"{""전략매도"": 5, ""횡보정리"": 2, ""동적익절"": 2, ""손절"": 4, ""트레일링스탑"": 2, ""백테스트종료"": 1}"
RVN,-2.05,42.86,0.261,-3.16,7,7448.52,11.24,"{""횡보정리"": 2, ""동적익절"": 1, ""손절"": 2, ""전략매도"": 1, ""백테스트종료"": 1}"
SAHARA,0.53,40.0,1.198,-2.82,10,10429.83,7.67,"{""전략매도"": 4, ""동적익절"": 2, ""손절"": 2, ""횡보정리"": 1, ""트레일링스탑"": 1}"
SHELL,-1.54,50.0,0.433,-2.39,6,6211.34,7.74,"{""전략매도"": 2, ""손절"": 3, ""동적익절"": 1}"
SHIB,0.33,64.71,1.15,-1.8,17,15841.55,13.74,"{""손절"": 2, ""전략매도"": 4, ""트레일링스탑"": 3, ""횡보정리"": 7, ""강제청산"": 1}"
SIGN,1.17,57.14,1.122,-5.58,28,28779.29,6.24,"{""손절"": 9, ""전략매도"": 8, ""트레일링스탑"": 6, ""횡보정리"": 1, ""동적익절"": 4}"
SOL,-3.45,44.83,0.457,-5.31,29,29496.83,10.05,"{""손절"": 4, ""전략매도"": 23, ""횡보정리"": 2}"
SOLV,4.89,72.73,3.473,-1.3,11,10539.21,6.18,"{""동적익절"": 3, ""횡보정리"": 1, ""트레일링스탑"": 1, ""손절"": 2, ""전략매도"": 4}"
STEEM,0.06,25.0,1.113,-1.3,4,4584.78,6.98,"{""횡보정리"": 1, ""전략매도"": 2, ""백테스트종료"": 1}"
SUI,-3.43,48.57,0.616,-5.67,35,36997.46,8.02,"{""전략매도"": 23, ""손절"": 7, ""트레일링스탑"": 2, ""횡보정리"": 2, ""동적익절"": 1}"
SUNDOG,-1.82,44.44,0.53,-3.44,9,9954.31,4.84,"{""전략매도"": 3, ""손절"": 4, ""트레일링스탑"": 1, ""동적익절"": 1}"
SXT,-1.0,66.67,0.08,-2.07,3,3724.85,5.56,"{""손절"": 1, ""전략매도"": 2}"
TAO,1.16,80.0,2.354,-1.13,5,5445.78,5.02,"{""전략매도"": 4, ""백테스트종료"": 1}"
TAVA,6.54,70.0,3.432,-2.31,10,10580.67,2.87,"{""트레일링스탑"": 4, ""동적익절"": 2, ""전략매도"": 2, ""손절"": 2}"
THE,-2.56,40.0,0.394,-4.08,10,9519.26,9.18,"{""전략매도"": 4, ""횡보정리"": 2, ""손절"": 4}"
TOWNS,-0.31,58.33,0.929,-3.07,12,12908.88,4.65,"{""전략매도"": 4, ""손절"": 4, ""횡보정리"": 1, ""트레일링스탑"": 2, ""동적익절"": 1}"
TRUMP,-2.2,44.83,0.748,-5.45,29,29528.29,8.23,"{""전략매도"": 15, ""트레일링스탑"": 2, ""횡보정리"": 4, ""손절"": 6, ""동적익절"": 2}"
TURBO,-1.37,47.37,0.782,-3.8,19,19549.09,11.15,"{""손절"": 6, ""동적익절"": 1, ""전략매도"": 5, ""횡보정리"": 6, ""백테스트종료"": 1}"
VIRTUAL,-2.45,50.0,0.745,-5.89,34,34938.54,8.67,"{""전략매도"": 20, ""손절"": 8, ""트레일링스탑"": 2, ""동적익절"": 2, ""횡보정리"": 2}"
WLD,-3.96,50.0,0.543,-6.33,36,36150.81,8.31,"{""전략매도"": 28, ""손절"": 5, ""횡보정리"": 3}"
WLFI,0.13,66.67,1.277,-0.94,6,5836.68,7.97,"{""전략매도"": 5, ""백테스트종료"": 1}"
XAI,-2.68,16.67,0.232,-3.53,6,6599.38,2.65,"{""트레일링스탑"": 1, ""손절"": 3, ""전략매도"": 1, ""백테스트종료"": 1}"
XAN,-2.74,52.17,0.721,-5.8,23,21181.25,4.59,"{""전략매도"": 3, ""횡보정리"": 2, ""동적익절"": 3, ""손절"": 9, ""트레일링스탑"": 5, ""백테스트종료"": 1}"
XCN,1.19,62.5,1.416,-2.03,8,8363.2,6.82,"{""손절"": 3, ""전략매도"": 1, ""트레일링스탑"": 1, ""동적익절"": 2, ""백테스트종료"": 1}"
XLM,-2.32,55.17,0.621,-4.5,29,28691.78,10.88,"{""손절"": 4, ""전략매도"": 19, ""횡보정리"": 6}"
XRP,-2.48,38.24,0.562,-4.83,34,33271.14,8.13,"{""전략매도"": 29, ""손절"": 3, ""횡보정리"": 2}"
XVS,0.51,83.33,3.241,-0.85,6,5429.5,10.14,"{""횡보정리"": 3, ""트레일링스탑"": 2, ""백테스트종료"": 1}"
