symbol,total_pnl_rate,win_rate,profit_factor,mdd,total_trades,total_fee,avg_holding_hours,reason_counts
ATH,-0.26,50.0,0.928,-2.51,12,13993.42,5.09,"{""동적익절"": 5, ""손절"": 6, ""트레일링스탑"": 1}"
AUDIO,1.41,66.67,1.777,-2.88,6,7035.28,0.65,"{""동적익절"": 3, ""손절"": 1, ""트레일링스탑"": 2}"
AVAIL,-0.91,50.0,0.728,-2.94,8,9310.47,1.23,"{""손절"": 4, ""트레일링스탑"": 2, ""동적익절"": 2}"
AVL,-1.22,62.5,0.726,-2.82,8,9302.78,1.52,"{""동적익절"": 4, ""손절"": 3, ""트레일링스탑"": 1}"
AVNT,-1.77,25.0,0.134,-2.53,4,4622.22,3.54,"{""트레일링스탑"": 1, ""손절"": 3}"
AXS,2.61,66.67,2.833,-1.06,9,10565.29,5.94,"{""횡보정리"": 1, ""동적익절"": 5, ""손절"": 2, ""트레일링스탑"": 1}"
AZIT,1.51,42.86,1.356,-2.41,7,8204.41,3.98,"{""동적익절"": 3, ""손절"": 4}"
AZTEC,-1.12,33.33,0.028,-1.29,3,3472.04,1.14,"{""손절"": 2, ""트레일링스탑"": 1}"
B3,-2.2,50.0,0.528,-4.23,8,9278.28,7.17,"{""동적익절"": 2, ""손절"": 4, ""트레일링스탑"": 1, ""백테스트종료"": 1}"
BABY,-0.82,50.0,0.478,-1.29,4,4646.07,3.75,"{""손절"": 2, ""동적익절"": 1, ""트레일링스탑"": 1}"
BARD,-0.21,50.0,0.644,-0.9,2,2328.04,3.04,"{""손절"": 1, ""트레일링스탑"": 1}"
BASED,-1.48,33.33,0.475,-2.42,6,6962.89,1.92,"{""손절"": 4, ""동적익절"": 1, ""트레일링스탑"": 1}"
BB,0.86,55.56,1.299,-1.9,9,10521.59,3.44,"{""손절"": 4, ""동적익절"": 4, ""트레일링스탑"": 1}"
BCH,0.0,0.0,,0.0,0,0.0,0.0,{}
BEL,1.59,66.67,2.218,-1.39,6,7039.88,2.58,"{""트레일링스탑"": 1, ""동적익절"": 3, ""손절"": 2}"
BERA,0.39,50.0,3.575,-0.94,2,2343.07,16.5,"{""횡보정리"": 1, ""동적익절"": 1}"
BIO,-5.39,30.77,0.258,-7.5,13,15031.5,1.88,"{""동적익절"": 1, ""트레일링스탑"": 3, ""손절"": 9}"
BIOT,-1.41,0.0,0.0,-1.53,2,2298.01,3.33,"{""손절"": 2}"
BLAST,-1.78,25.0,0.301,-2.51,4,4621.96,9.33,"{""횡보정리"": 1, ""동적익절"": 1, ""손절"": 2}"
BLEND,-2.02,0.0,0.0,-2.45,2,2282.75,2.08,"{""손절"": 2}"
BLUE,-0.44,33.33,0.549,-1.27,3,3488.86,5.56,"{""동적익절"": 1, ""손절"": 1, ""백테스트종료"": 1}"
BLUR,-4.13,25.0,0.16,-5.05,8,9229.87,2.57,"{""손절"": 6, ""동적익절"": 1, ""트레일링스탑"": 1}"
BLY,4.62,66.67,3.848,-1.58,3,3615.7,0.22,"{""동적익절"": 2, ""손절"": 1}"
BNT,0.25,50.0,2.626,-0.49,2,2339.48,13.67,"{""동적익절"": 1, ""백테스트종료"": 1}"
BOB,7.36,100.0,,-1.06,5,6017.72,2.4,"{""동적익절"": 3, ""트레일링스탑"": 2}"
BOBA,-0.28,50.0,0.861,-1.5,6,6993.01,7.06,"{""트레일링스탑"": 1, ""손절"": 3, ""동적익절"": 2}"
BRETT,3.53,100.0,,-0.65,6,7088.49,4.49,"{""동적익절"": 5, ""트레일링스탑"": 1}"
BREV,0.11,50.0,1.164,-1.17,2,2336.16,1.54,"{""동적익절"": 1, ""손절"": 1}"
BSV,0.37,50.0,1.488,-0.85,2,2342.56,1.5,"{""동적익절"": 1, ""손절"": 1}"
BTC,-1.25,28.57,0.32,-2.09,7,8135.34,18.99,"{""동적익절"": 2, ""횡보정리"": 3, ""손절"": 2}"
BTR,-1.5,0.0,0.0,-1.81,3,3462.44,55.89,"{""강제청산"": 1, ""손절"": 1, ""백테스트종료"": 1}"
C,3.01,100.0,,-0.19,2,2408.85,0.29,"{""동적익절"": 2}"
CAMP,0.03,66.67,1.047,-1.25,3,3500.81,8.42,"{""손절"": 1, ""동적익절"": 1, ""트레일링스탑"": 1}"
CFG,-0.09,50.0,0.953,-2.25,6,6997.78,2.9,"{""트레일링스탑"": 1, ""손절"": 3, ""동적익절"": 2}"
CHIP,-0.14,57.14,0.935,-1.67,7,8163.25,3.8,"{""트레일링스탑"": 2, ""손절"": 3, ""동적익절"": 2}"
CHR,-0.93,33.33,0.639,-2.59,6,6976.72,3.46,"{""손절"": 4, ""동적익절"": 2}"
CKB,-0.28,0.0,0.0,-0.45,1,1159.69,24.33,"{""횡보정리"": 1}"
COMP,0.83,75.0,2.459,-0.89,4,4687.55,3.73,"{""동적익절"": 2, ""트레일링스탑"": 1, ""손절"": 1}"
COOKIE,-1.21,0.0,0.0,-1.36,2,2303.13,9.96,"{""손절"": 2}"
CORE,0.15,75.0,1.265,-1.14,4,4670.48,1.5,"{""트레일링스탑"": 3, ""손절"": 1}"
COS,-1.38,50.0,0.563,-2.75,6,6965.45,4.08,"{""동적익절"": 2, ""손절"": 3, ""트레일링스탑"": 1}"
CPOOL,0.76,50.0,1.282,-2.35,6,7019.06,7.08,"{""동적익절"": 2, ""트레일링스탑"": 1, ""횡보정리"": 1, ""손절"": 2}"
CRTS,-1.31,0.0,0.0,-1.82,2,2300.48,5.0,"{""손절"": 1, ""백테스트종료"": 1}"
CSPR,-0.43,33.33,0.648,-1.48,3,3489.31,3.92,"{""손절"": 2, ""동적익절"": 1}"
CTSI,1.38,57.14,1.457,-2.19,7,8201.34,1.0,"{""동적익절"": 3, ""손절"": 3, ""트레일링스탑"": 1}"
CUDIS,1.27,75.0,1.822,-1.56,4,4698.41,2.06,"{""동적익절"": 2, ""트레일링스탑"": 1, ""손절"": 1}"
CVC,1.68,75.0,3.539,-1.11,4,4708.86,13.33,"{""동적익절"": 3, ""손절"": 1}"
CYS,-2.91,42.86,0.528,-3.87,14,16260.51,1.99,"{""손절"": 8, ""동적익절"": 3, ""트레일링스탑"": 3}"
D,-1.14,44.44,0.762,-3.18,9,10471.45,3.19,"{""손절"": 5, ""동적익절"": 3, ""트레일링스탑"": 1}"
DAO,-0.48,40.0,0.824,-2.0,5,5821.33,5.43,"{""손절"": 3, ""트레일링스탑"": 1, ""동적익절"": 1}"
DBR,-2.45,0.0,0.0,-2.78,2,2271.98,10.58,"{""손절"": 2}"
DEEP,2.14,57.14,2.057,-1.16,7,8220.29,2.56,"{""손절"": 3, ""동적익절"": 3, ""트레일링스탑"": 1}"
DEXE,1.29,66.67,2.07,-1.76,6,7032.44,2.19,"{""동적익절"": 3, ""트레일링스탑"": 1, ""손절"": 2}"
DKA,-0.21,50.0,0.476,-1.25,2,2328.05,0.62,"{""트레일링스탑"": 2}"
DOGE,-0.28,50.0,0.588,-0.9,2,2326.25,15.33,"{""동적익절"": 1, ""손절"": 1}"
DOOD,-1.37,0.0,0.0,-1.51,2,2298.98,4.62,"{""손절"": 2}"
DOT,0.72,100.0,,-0.2,1,1184.79,2.58,"{""동적익절"": 1}"
DRIFT,-1.15,33.33,0.537,-2.57,3,3471.21,1.14,"{""동적익절"": 1, ""손절"": 2}"
DYDX,-0.89,60.0,0.758,-3.51,5,5811.06,2.33,"{""동적익절"": 3, ""손절"": 2}"
EDEN,-3.23,54.55,0.491,-4.41,11,12752.44,1.74,"{""손절"": 5, ""동적익절"": 3, ""트레일링스탑"": 3}"
EDGE,0.29,50.0,1.348,-0.92,2,2340.62,0.79,"{""동적익절"": 1, ""손절"": 1}"
EDU,-0.45,55.56,0.856,-2.25,9,10488.63,4.6,"{""트레일링스탑"": 2, ""손절"": 4, ""동적익절"": 3}"
EGG,0.07,100.0,,-0.54,1,1168.33,0.83,"{""트레일링스탑"": 1}"
ENA,-0.07,50.0,0.962,-1.46,6,6998.24,2.81,"{""손절"": 3, ""동적익절"": 2, ""트레일링스탑"": 1}"
ENJ,1.18,100.0,,-0.7,2,2362.85,6.46,"{""동적익절"": 2}"
ENSO,-0.31,50.0,0.921,-2.85,10,11659.02,3.18,"{""트레일링스탑"": 1, ""동적익절"": 3, ""손절"": 5, ""백테스트종료"": 1}"
EPT,2.45,50.0,1.886,-1.42,6,7061.42,1.68,"{""손절"": 3, ""동적익절"": 3}"
ESP,0.32,66.67,1.459,-1.36,3,3507.97,1.22,"{""동적익절"": 1, ""트레일링스탑"": 1, ""손절"": 1}"
ETH,-2.16,16.67,0.059,-2.74,6,6945.86,19.35,"{""동적익절"": 1, ""손절"": 3, ""횡보정리"": 2}"
ETHFI,-0.15,50.0,0.892,-1.3,4,4662.92,8.88,"{""동적익절"": 2, ""손절"": 2}"
EUL,0.98,53.85,1.205,-2.79,13,15191.19,1.74,"{""동적익절"": 5, ""트레일링스탑"": 2, ""손절"": 6}"
F,2.89,50.0,28.009,-0.8,2,2405.81,18.79,"{""횡보정리"": 1, ""동적익절"": 1}"
FANC,0.62,50.0,1.763,-0.86,2,2348.94,0.96,"{""동적익절"": 1, ""손절"": 1}"
FF,-0.35,50.0,0.497,-1.18,2,2324.61,1.96,"{""트레일링스탑"": 1, ""손절"": 1}"
FIL,-0.64,57.14,0.775,-2.27,7,8150.6,4.69,"{""손절"": 3, ""동적익절"": 3, ""트레일링스탑"": 1}"
FITFI,1.1,100.0,,-0.1,1,1194.17,0.08,"{""동적익절"": 1}"
FLOCK,-1.46,25.0,0.246,-2.17,4,4630.06,3.19,"{""동적익절"": 1, ""손절"": 3}"
FLUID,-0.27,50.0,0.561,-0.83,2,2326.62,8.92,"{""손절"": 1, ""트레일링스탑"": 1}"
FORT,-1.88,25.0,0.268,-3.42,4,4619.46,2.17,"{""손절"": 3, ""동적익절"": 1}"
G,-4.06,28.57,0.323,-5.38,7,8064.91,16.29,"{""손절"": 4, ""동적익절"": 2, ""강제청산"": 1}"
GAS,1.73,66.67,1.932,-1.72,6,7043.46,4.9,"{""손절"": 2, ""트레일링스탑"": 1, ""동적익절"": 3}"
GHX,0.33,71.43,1.262,-1.31,7,8174.96,6.68,"{""동적익절"": 2, ""손절"": 2, ""트레일링스탑"": 3}"
GLM,0.19,100.0,,-0.45,1,1171.54,3.42,"{""트레일링스탑"": 1}"
GNO,-1.92,25.0,0.147,-2.47,4,4618.64,13.67,"{""동적익절"": 1, ""횡보정리"": 1, ""손절"": 2}"
GOAT,-1.54,55.56,0.649,-3.08,9,10461.37,1.31,"{""동적익절"": 3, ""손절"": 3, ""트레일링스탑"": 3}"
GPS,-1.26,25.0,0.359,-2.13,4,4635.02,2.38,"{""동적익절"": 1, ""손절"": 3}"
GRACY,3.66,100.0,,-0.31,2,2425.04,0.21,"{""동적익절"": 1, ""트레일링스탑"": 1}"
GRASS,2.01,100.0,,-0.91,4,4717.0,2.0,"{""트레일링스탑"": 2, ""동적익절"": 2}"
GRND,4.31,66.67,3.994,-1.85,3,3608.04,2.03,"{""동적익절"": 2, ""손절"": 1}"
GTC,-1.22,40.0,0.405,-2.16,5,5802.78,1.57,"{""손절"": 3, ""동적익절"": 1, ""트레일링스탑"": 1}"
GWEI,-2.71,33.33,0.194,-3.06,6,6931.96,1.14,"{""손절"": 4, ""트레일링스탑"": 2}"
H,1.08,57.14,1.277,-2.46,14,16360.43,2.14,"{""동적익절"": 6, ""트레일링스탑"": 2, ""손절"": 6}"
HAEDAL,-0.18,50.0,0.903,-2.17,6,6995.5,5.76,"{""손절"": 3, ""트레일링스탑"": 1, ""동적익절"": 2}"
HEMI,0.57,50.0,1.221,-2.1,8,9347.55,5.32,"{""손절"": 4, ""트레일링스탑"": 2, ""동적익절"": 2}"
HIGH,-0.06,33.33,0.948,-1.41,3,3498.44,0.86,"{""손절"": 2, ""동적익절"": 1}"
HIVE,3.42,33.33,2.511,-2.33,3,3585.68,1.75,"{""동적익절"": 1, ""손절"": 2}"
HOLO,-0.57,0.0,0.0,-0.63,1,1152.36,4.67,"{""손절"": 1}"
HOOK,3.95,80.0,3.47,-1.13,10,11765.78,2.07,"{""트레일링스탑"": 3, ""동적익절"": 5, ""손절"": 2}"
HP,-1.63,25.0,0.189,-2.23,4,4625.86,4.52,"{""동적익절"": 1, ""손절"": 3}"
HUMA,-2.4,28.57,0.341,-2.87,7,8106.44,2.18,"{""손절"": 5, ""트레일링스탑"": 1, ""동적익절"": 1}"
HYPER,-0.08,33.33,0.922,-1.12,3,3498.08,1.31,"{""동적익절"": 1, ""손절"": 1, ""백테스트종료"": 1}"
ICP,-0.55,33.33,0.574,-1.54,3,3486.17,2.39,"{""손절"": 2, ""동적익절"": 1}"
ICX,0.24,100.0,,-0.45,1,1172.66,4.58,"{""트레일링스탑"": 1}"
ID,6.36,75.0,27.494,-0.41,4,4826.02,3.75,"{""동적익절"": 3, ""백테스트종료"": 1}"
ILV,0.99,50.0,2.197,-0.95,4,4691.39,1.48,"{""동적익절"": 2, ""손절"": 1, ""백테스트종료"": 1}"
IN,2.33,66.67,2.574,-2.16,6,7058.41,2.21,"{""손절"": 2, ""동적익절"": 3, ""트레일링스탑"": 1}"
INJ,3.27,100.0,,-0.52,4,4748.66,1.71,"{""트레일링스탑"": 1, ""동적익절"": 3}"
IO,-1.84,25.0,0.279,-2.08,4,4620.43,7.19,"{""손절"": 3, ""동적익절"": 1}"
IOTX,-1.24,0.0,0.0,-1.42,2,2302.24,3.29,"{""손절"": 2}"
IP,-2.17,44.44,0.262,-2.9,9,10445.58,6.31,"{""손절"": 4, ""횡보정리"": 1, ""동적익절"": 1, ""트레일링스탑"": 2, ""백테스트종료"": 1}"
IQ,-1.69,0.0,0.0,-2.31,2,2291.05,2.46,"{""손절"": 2}"
IRYS,1.12,50.0,1.183,-3.04,14,16361.44,1.89,"{""손절"": 6, ""동적익절"": 5, ""트레일링스탑"": 3}"
JOE,-1.07,50.0,0.626,-2.07,6,6973.19,4.53,"{""동적익절"": 2, ""손절"": 3, ""트레일링스탑"": 1}"
JTO,-4.28,66.67,0.338,-6.75,6,6892.81,38.69,"{""트레일링스탑"": 2, ""강제청산"": 1, ""동적익절"": 2, ""손절"": 1}"
KAIA,-1.43,42.86,0.432,-2.71,7,8130.79,4.36,"{""손절"": 4, ""트레일링스탑"": 2, ""동적익절"": 1}"
KAT,-3.6,33.33,0.124,-3.95,6,6909.85,1.44,"{""손절"": 4, ""트레일링스탑"": 2}"
KAVA,-1.43,0.0,0.0,-1.69,2,2297.42,0.83,"{""손절"": 1, ""백테스트종료"": 1}"
KERNEL,0.32,66.67,1.313,-1.99,3,3507.91,3.56,"{""손절"": 1, ""동적익절"": 2}"
KITE,0.05,57.14,1.022,-1.99,7,8168.01,2.67,"{""동적익절"": 3, ""손절"": 3, ""트레일링스탑"": 1}"
KNC,3.18,50.0,5.136,-0.96,4,4746.47,1.54,"{""트레일링스탑"": 1, ""동적익절"": 2, ""손절"": 1}"
KSM,-0.95,25.0,0.262,-1.84,4,4642.73,2.83,"{""손절"": 2, ""트레일링스탑"": 1, ""백테스트종료"": 1}"
LA,1.02,66.67,2.696,-0.99,3,3525.63,3.83,"{""동적익절"": 2, ""손절"": 1}"
LAYER,-4.61,0.0,0.0,-5.07,4,4551.16,4.29,"{""손절"": 4}"
LISTA,1.27,100.0,,-0.52,2,2365.09,8.29,"{""동적익절"": 2}"
LIT,0.45,57.14,1.203,-2.42,7,8177.95,1.82,"{""동적익절"": 3, ""트레일링스탑"": 1, ""손절"": 3}"
LM,-0.71,33.33,0.627,-1.5,3,3482.2,5.5,"{""손절"": 2, ""동적익절"": 1}"
LPT,-0.48,33.33,0.615,-0.82,3,3488.08,3.78,"{""손절"": 2, ""동적익절"": 1}"
LWA,-2.44,25.0,0.128,-3.15,4,4605.41,4.35,"{""동적익절"": 1, ""손절"": 3}"
MAGIC,-0.48,25.0,0.732,-1.93,4,4654.73,6.0,"{""손절"": 3, ""동적익절"": 1}"
MANTRA,-0.61,0.0,0.0,-0.67,1,1151.46,3.0,"{""손절"": 1}"
MAPO,-2.64,33.33,0.059,-3.08,3,3433.77,9.64,"{""동적익절"": 1, ""손절"": 2}"
MASK,-0.97,60.0,0.551,-2.54,5,5808.9,6.5,"{""트레일링스탑"": 1, ""동적익절"": 2, ""손절"": 2}"
MAV,-2.59,0.0,0.0,-2.76,3,3435.17,1.19,"{""손절"": 3}"
MAY,-2.97,33.33,0.261,-4.42,6,6925.57,2.28,"{""동적익절"": 1, ""손절"": 4, ""트레일링스탑"": 1}"
MBL,-1.0,0.0,0.0,-1.06,1,1141.61,1.0,"{""손절"": 1}"
MBX,-1.46,40.0,0.412,-2.94,5,5796.62,8.23,"{""동적익절"": 1, ""손절"": 3, ""트레일링스탑"": 1}"
ME,-0.6,0.0,0.0,-0.71,1,1151.52,9.25,"{""손절"": 1}"
MEGA,-0.33,33.33,0.515,-1.12,3,3491.7,2.42,"{""손절"": 1, ""트레일링스탑"": 2}"
MERL,-2.19,50.0,0.533,-3.61,12,13945.15,2.55,"{""손절"": 6, ""트레일링스탑"": 4, ""동적익절"": 2}"
MET,-1.07,33.33,0.392,-1.87,3,3473.17,4.5,"{""동적익절"": 1, ""손절"": 2}"
META,-1.13,60.0,0.617,-2.55,5,5804.91,1.22,"{""손절"": 2, ""동적익절"": 2, ""백테스트종료"": 1}"
METIS,0.02,50.0,1.013,-1.02,4,4667.09,6.92,"{""손절"": 2, ""동적익절"": 2}"
MEV,0.57,25.0,1.389,-1.39,4,4680.89,7.94,"{""횡보정리"": 1, ""동적익절"": 1, ""손절"": 2}"
MINA,3.61,75.0,6.568,-0.84,4,4757.18,11.67,"{""동적익절"": 3, ""손절"": 1}"
MIRA,1.97,100.0,,-0.92,1,1215.94,1.67,"{""동적익절"": 1}"
MMT,0.39,100.0,,-0.51,1,1176.52,20.75,"{""동적익절"": 1}"
MON,-0.78,50.0,0.068,-1.51,2,2313.9,5.0,"{""손절"": 1, ""백테스트종료"": 1}"
MOODENG,-1.9,0.0,0.0,-2.08,3,3452.27,4.11,"{""손절"": 3}"
MOVE,0.04,50.0,1.041,-1.29,4,4667.58,6.94,"{""횡보정리"": 1, ""손절"": 1, ""동적익절"": 1, ""트레일링스탑"": 1}"
MVC,0.11,75.0,1.077,-1.65,4,4669.32,5.98,"{""동적익절"": 2, ""손절"": 1, ""트레일링스탑"": 1}"
NCT,0.21,66.67,1.256,-1.4,3,3505.22,5.78,"{""동적익절"": 1, ""손절"": 1, ""트레일링스탑"": 1}"
NEAR,2.15,100.0,,-0.59,3,3553.77,4.97,"{""동적익절"": 3}"
NEO,-0.65,50.0,0.557,-1.6,4,4650.43,8.94,"{""동적익절"": 2, ""손절"": 2}"
NEWT,0.0,0.0,,0.0,0,0.0,0.0,{}
NIL,-5.3,28.57,0.127,-6.25,7,8033.76,14.11,"{""트레일링스탑"": 2, ""손절"": 4, ""강제청산"": 1}"
NMR,-0.09,50.0,0.919,-1.08,4,4664.31,2.6,"{""손절"": 2, ""동적익절"": 1, ""트레일링스탑"": 1}"
NOM,-1.79,50.0,0.731,-3.79,8,9288.56,1.14,"{""손절"": 4, ""동적익절"": 4}"
NXPC,-2.05,20.0,0.16,-2.7,5,5782.04,5.27,"{""손절"": 4, ""동적익절"": 1}"
OBSR,3.23,100.0,,-0.89,7,8247.64,8.7,"{""동적익절"": 4, ""트레일링스탑"": 3}"
OBT,0.37,100.0,,-0.32,1,1175.89,3.58,"{""트레일링스탑"": 1}"
OGN,0.57,100.0,,-0.5,1,1181.02,7.83,"{""동적익절"": 1}"
ONDO,-1.99,41.67,0.586,-4.8,12,13950.19,3.58,"{""손절"": 7, ""트레일링스탑"": 2, ""동적익절"": 3}"
ONG,0.0,0.0,,0.0,0,0.0,0.0,{}
ONT,0.03,50.0,1.018,-1.31,4,4667.4,4.29,"{""손절"": 2, ""동적익절"": 1, ""트레일링스탑"": 1}"
OPEN,-2.23,16.67,0.257,-2.58,6,6944.15,1.36,"{""손절"": 3, ""동적익절"": 1, ""트레일링스탑"": 1, ""백테스트종료"": 1}"
ORBS,1.8,83.33,4.12,-0.99,6,7045.03,11.33,"{""손절"": 1, ""동적익절"": 4, ""백테스트종료"": 1}"
ORCA,-5.34,11.11,0.194,-5.87,9,10366.14,12.27,"{""손절"": 7, ""동적익절"": 1, ""강제청산"": 1}"
ORDER,2.34,66.67,2.402,-1.11,6,7058.74,5.19,"{""동적익절"": 4, ""손절"": 2}"
OSMO,-0.74,55.56,0.834,-3.01,9,10481.45,0.9,"{""동적익절"": 3, ""손절"": 4, ""트레일링스탑"": 2}"
OXT,2.43,83.33,5.064,-1.16,6,7060.85,6.21,"{""동적익절"": 3, ""트레일링스탑"": 2, ""손절"": 1}"
PARTI,-0.34,40.0,0.912,-3.59,10,11658.25,1.41,"{""손절"": 5, ""동적익절"": 4, ""백테스트종료"": 1}"
PCI,-4.39,14.29,0.129,-5.34,7,8056.66,5.1,"{""손절"": 6, ""동적익절"": 1}"
PEAQ,4.51,57.14,1.963,-2.51,14,16446.35,1.12,"{""동적익절"": 6, ""손절"": 5, ""트레일링스탑"": 3}"
PENGU,-2.44,16.67,0.239,-3.52,6,6938.91,5.74,"{""동적익절"": 1, ""손절"": 5}"
PEPE,-0.86,0.0,0.0,-0.92,1,1145.05,4.83,"{""손절"": 1}"
PHA,-1.05,25.0,0.459,-1.72,4,4640.34,1.46,"{""손절"": 3, ""동적익절"": 1}"
PIEVERSE,0.02,57.14,1.011,-2.59,7,8167.29,3.68,"{""동적익절"": 2, ""손절"": 3, ""트레일링스탑"": 1, ""백테스트종료"": 1}"
PLUME,-0.37,33.33,0.69,-1.42,3,3490.72,3.64,"{""손절"": 2, ""동적익절"": 1}"
POLA,1.63,55.56,1.815,-1.28,9,10540.92,1.21,"{""트레일링스탑"": 4, ""동적익절"": 3, ""손절"": 2}"
POLYX,-1.23,0.0,0.0,-1.34,2,2302.59,2.75,"{""손절"": 2}"
PONKE,2.35,50.0,1.424,-4.91,10,11725.59,2.7,"{""동적익절"": 5, ""손절"": 4, ""트레일링스탑"": 1}"
POPCAT,3.61,50.0,7.085,-0.89,2,2423.72,10.5,"{""손절"": 1, ""동적익절"": 1}"
PRL,-0.18,40.0,0.902,-2.39,5,5828.8,1.93,"{""동적익절"": 2, ""손절"": 3}"
PROMPT,-2.67,0.0,0.0,-2.98,4,4599.68,3.85,"{""손절"": 4}"
PROS,-0.05,55.56,0.983,-2.68,9,10498.62,2.62,"{""트레일링스탑"": 2, ""손절"": 4, ""동적익절"": 3}"
PROVE,1.03,100.0,,-0.36,1,1192.57,0.83,"{""동적익절"": 1}"
PUFFER,0.0,0.0,,0.0,0,0.0,0.0,{}
PUMPBTC,1.43,66.67,3.102,-1.99,6,7035.8,4.18,"{""동적익절"": 3, ""트레일링스탑"": 2, ""손절"": 1}"
PYR,-0.73,0.0,0.0,-0.79,1,1148.26,0.83,"{""손절"": 1}"
QTUM,0.83,66.67,3.032,-0.73,3,3520.82,10.78,"{""횡보정리"": 1, ""트레일링스탑"": 1, ""동적익절"": 1}"
RAD,1.15,40.0,1.266,-2.59,10,11695.42,3.7,"{""횡보정리"": 1, ""손절"": 4, ""동적익절"": 4, ""백테스트종료"": 1}"
RAY,-0.33,66.67,0.446,-0.97,3,3491.8,7.42,"{""손절"": 1, ""트레일링스탑"": 2}"
RECALL,1.83,57.14,1.819,-1.71,7,8212.45,1.87,"{""동적익절"": 2, ""트레일링스탑"": 2, ""손절"": 3}"
RED,-1.11,25.0,0.494,-2.72,4,4638.74,1.58,"{""동적익절"": 1, ""손절"": 3}"
REI,-0.56,66.67,0.618,-1.64,3,3486.05,8.75,"{""동적익절"": 1, ""손절"": 1, ""트레일링스탑"": 1}"
RENDER,3.08,100.0,,-0.7,5,5910.61,3.3,"{""동적익절"": 4, ""트레일링스탑"": 1}"
REQ,31.96,83.33,47.41,-0.83,6,7801.0,5.1,"{""동적익절"": 5, ""손절"": 1}"
RESOLV,0.25,66.67,1.319,-1.04,3,3506.25,1.28,"{""손절"": 1, ""동적익절"": 1, ""백테스트종료"": 1}"
REZ,-0.78,25.0,0.568,-1.54,4,4647.15,6.62,"{""횡보정리"": 1, ""동적익절"": 1, ""손절"": 2}"
ROBO,-2.85,0.0,0.0,-3.25,3,3428.66,2.58,"{""손절"": 3}"
RON,0.26,100.0,,-0.51,1,1173.11,2.17,"{""트레일링스탑"": 1}"
RPL,-1.4,50.0,0.222,-2.17,2,2298.15,2.67,"{""트레일링스탑"": 1, ""손절"": 1}"
RSS3,-0.57,63.64,0.87,-2.64,11,12818.97,2.02,"{""손절"": 4, ""트레일링스탑"": 3, ""동적익절"": 4}"
RVN,6.22,66.67,11.597,-1.1,3,3655.97,8.75,"{""손절"": 1, ""동적익절"": 1, ""백테스트종료"": 1}"
SAFE,1.29,50.0,2.989,-1.29,2,2365.59,8.71,"{""손절"": 1, ""동적익절"": 1}"
SAHARA,-2.32,41.67,0.573,-3.65,12,13941.87,3.09,"{""손절"": 7, ""동적익절"": 4, ""트레일링스탑"": 1}"
