symbol,total_pnl_rate,win_rate,profit_factor,mdd,total_trades,total_fee,avg_holding_hours,reason_counts
D,4.82,60.0,1.341,-5.23,35,40954.05,2.05,"{""동적익절"": 17, ""손절"": 13, ""트레일링스탑"": 5}"
DAO,13.33,65.0,2.762,-4.47,20,23667.36,2.11,"{""동적익절"": 10, ""트레일링스탑"": 3, ""손절"": 7}"
DBR,-2.45,0.0,0.0,-2.78,2,2271.98,10.58,"{""손절"": 2}"
DEEP,1.2,58.82,1.2,-3.65,17,19863.35,79.2,"{""트레일링스탑"": 4, ""손절"": 6, ""동적익절"": 6, ""강제청산"": 1}"
DEXE,1.29,66.67,2.07,-1.76,6,7032.44,2.19,"{""동적익절"": 3, ""트레일링스탑"": 1, ""손절"": 2}"
DKA,0.15,50.0,1.128,-1.39,4,4670.48,2.04,"{""동적익절"": 1, ""손절"": 1, ""트레일링스탑"": 2}"
DOGE,-3.77,33.33,0.509,-6.09,21,24405.41,10.46,"{""손절"": 10, ""동적익절"": 6, ""횡보정리"": 4, ""트레일링스탑"": 1}"
DOOD,-0.54,40.0,0.756,-2.7,5,5819.81,4.35,"{""동적익절"": 2, ""손절"": 3}"
DOT,1.32,75.0,3.067,-1.28,4,4699.73,5.19,"{""동적익절"": 2, ""트레일링스탑"": 1, ""손절"": 1}"
DRIFT,0.24,54.55,1.042,-4.03,11,12839.45,2.05,"{""동적익절"": 6, ""손절"": 5}"
DYDX,-0.89,60.0,0.758,-3.51,5,5811.06,2.33,"{""동적익절"": 3, ""손절"": 2}"
EDEN,-1.55,50.0,0.416,-2.42,4,4627.92,0.77,"{""트레일링스탑"": 1, ""손절"": 2, ""동적익절"": 1}"
EDGE,-1.06,37.5,0.775,-3.24,8,9306.88,2.95,"{""동적익절"": 3, ""손절"": 5}"
EDU,-2.06,45.45,0.547,-3.37,11,12781.76,4.34,"{""손절"": 6, ""트레일링스탑"": 2, ""동적익절"": 3}"
EGG,0.07,100.0,,-0.54,1,1168.33,0.83,"{""트레일링스탑"": 1}"
ENA,-1.47,43.75,0.745,-3.92,16,18629.93,2.83,"{""동적익절"": 5, ""손절"": 9, ""트레일링스탑"": 2}"
ENJ,29.71,79.17,7.473,-1.8,24,28744.57,1.25,"{""손절"": 5, ""동적익절"": 12, ""트레일링스탑"": 7}"
ENSO,-5.58,31.82,0.495,-8.12,22,25526.76,5.14,"{""손절"": 15, ""동적익절"": 5, ""트레일링스탑"": 1, ""백테스트종료"": 1}"
EPT,4.89,60.0,2.443,-2.03,10,11789.18,3.25,"{""동적익절"": 6, ""손절"": 4}"
ESP,0.32,66.67,1.459,-1.36,3,3507.97,1.22,"{""동적익절"": 1, ""트레일링스탑"": 1, ""손절"": 1}"
ETH,-3.88,46.51,0.659,-7.79,43,50069.35,16.66,"{""손절"": 16, ""동적익절"": 19, ""횡보정리"": 7, ""트레일링스탑"": 1}"
ETHFI,-0.15,50.0,0.892,-1.3,4,4662.92,8.88,"{""동적익절"": 2, ""손절"": 2}"
EUL,0.98,53.85,1.205,-2.79,13,15191.19,1.74,"{""동적익절"": 5, ""트레일링스탑"": 2, ""손절"": 6}"
F,2.75,44.44,1.705,-2.95,9,10568.8,13.35,"{""손절"": 4, ""동적익절"": 4, ""횡보정리"": 1}"
FANC,-1.49,25.0,0.492,-2.48,4,4629.43,2.75,"{""손절"": 3, ""동적익절"": 1}"
FF,-0.35,50.0,0.497,-1.18,2,2324.61,1.96,"{""트레일링스탑"": 1, ""손절"": 1}"
FIL,-0.64,57.14,0.775,-2.27,7,8150.6,4.69,"{""손절"": 3, ""동적익절"": 3, ""트레일링스탑"": 1}"
FITFI,-0.86,37.5,0.897,-6.16,16,18645.03,2.11,"{""손절"": 8, ""트레일링스탑"": 3, ""동적익절"": 5}"
FLOCK,-0.36,50.0,0.813,-2.15,6,6990.91,2.76,"{""동적익절"": 2, ""트레일링스탑"": 1, ""손절"": 3}"
FLUID,-0.27,50.0,0.561,-0.83,2,2326.62,8.92,"{""손절"": 1, ""트레일링스탑"": 1}"
FORT,0.64,50.0,1.128,-3.15,10,11682.6,3.96,"{""동적익절"": 4, ""손절"": 5, ""트레일링스탑"": 1}"
G,-3.66,33.33,0.503,-5.37,12,13908.16,12.86,"{""동적익절"": 4, ""손절"": 6, ""트레일링스탑"": 1, ""강제청산"": 1}"
GAS,3.0,63.64,1.953,-2.39,11,12908.61,9.51,"{""동적익절"": 6, ""손절"": 4, ""트레일링스탑"": 1}"
GHX,1.17,66.67,1.623,-1.3,9,10529.31,5.97,"{""손절"": 3, ""동적익절"": 3, ""트레일링스탑"": 3}"
GLM,0.19,100.0,,-0.45,1,1171.54,3.42,"{""트레일링스탑"": 1}"
GNO,-1.92,25.0,0.147,-2.47,4,4618.64,13.67,"{""동적익절"": 1, ""횡보정리"": 1, ""손절"": 2}"
GOAT,1.06,53.85,1.203,-3.01,13,15193.29,1.13,"{""트레일링스탑"": 4, ""손절"": 4, ""동적익절"": 5}"
GPS,-1.26,25.0,0.359,-2.13,4,4635.02,2.38,"{""동적익절"": 1, ""손절"": 3}"
GRACY,5.05,75.0,8.439,-0.83,4,4793.35,0.46,"{""동적익절"": 2, ""손절"": 1, ""트레일링스탑"": 1}"
GRND,5.17,54.55,1.98,-4.92,11,12962.94,2.41,"{""손절"": 5, ""동적익절"": 6}"
GTC,1.15,66.67,1.533,-2.08,6,7028.81,1.93,"{""손절"": 2, ""동적익절"": 4}"
GWEI,1.69,56.25,1.136,-4.2,32,37375.66,2.05,"{""동적익절"": 15, ""손절"": 13, ""트레일링스탑"": 4}"
H,4.72,44.74,1.35,-4.39,38,44451.69,3.2,"{""트레일링스탑"": 5, ""손절"": 20, ""동적익절"": 13}"
HAEDAL,-0.18,50.0,0.903,-2.17,6,6995.5,5.76,"{""손절"": 3, ""트레일링스탑"": 1, ""동적익절"": 2}"
HEMI,0.56,50.0,1.06,-4.4,22,25680.68,4.73,"{""동적익절"": 8, ""손절"": 11, ""트레일링스탑"": 3}"
HIGH,4.35,63.64,2.138,-2.44,11,12942.23,1.28,"{""손절"": 4, ""동적익절"": 6, ""트레일링스탑"": 1}"
HIVE,3.42,33.33,2.511,-2.33,3,3585.68,1.75,"{""동적익절"": 1, ""손절"": 2}"
HOLO,-0.57,0.0,0.0,-0.63,1,1152.36,4.67,"{""손절"": 1}"
HOOK,0.47,56.25,1.108,-2.39,16,18678.34,4.77,"{""손절"": 6, ""동적익절"": 4, ""트레일링스탑"": 5, ""횡보정리"": 1}"
HUMA,-3.76,38.1,0.541,-4.99,21,24405.64,2.43,"{""손절"": 12, ""동적익절"": 4, ""트레일링스탑"": 5}"
HYPER,-0.7,40.0,0.645,-2.16,5,5815.81,1.5,"{""트레일링스탑"": 1, ""동적익절"": 1, ""손절"": 3}"
ICP,-1.9,0.0,0.0,-2.08,3,3452.29,3.58,"{""손절"": 3}"
ICX,0.24,100.0,,-0.45,1,1172.66,4.58,"{""트레일링스탑"": 1}"
ID,6.36,75.0,27.494,-0.41,4,4826.02,3.75,"{""동적익절"": 3, ""백테스트종료"": 1}"
ILV,0.61,50.0,1.179,-1.64,12,14015.3,3.55,"{""손절"": 5, ""동적익절"": 5, ""트레일링스탑"": 1, ""백테스트종료"": 1}"
IN,2.33,66.67,2.574,-2.16,6,7058.41,2.21,"{""손절"": 2, ""동적익절"": 3, ""트레일링스탑"": 1}"
IO,-1.84,25.0,0.279,-2.08,4,4620.43,7.19,"{""손절"": 3, ""동적익절"": 1}"
IOTX,-1.24,0.0,0.0,-1.42,2,2302.24,3.29,"{""손절"": 2}"
IP,-4.25,42.11,0.362,-5.7,19,22060.1,12.76,"{""횡보정리"": 2, ""손절"": 9, ""동적익절"": 3, ""트레일링스탑"": 3, ""강제청산"": 1, ""백테스트종료"": 1}"
IQ,-1.69,0.0,0.0,-2.31,2,2291.05,2.46,"{""손절"": 2}"
IRYS,1.53,61.11,1.276,-3.05,18,21038.31,4.59,"{""동적익절"": 7, ""손절"": 7, ""트레일링스탑"": 3, ""강제청산"": 1}"
JOE,-1.45,40.0,0.494,-2.07,5,5797.08,2.67,"{""손절"": 3, ""트레일링스탑"": 1, ""동적익절"": 1}"
JTO,-1.54,44.44,0.557,-2.22,9,10461.47,4.6,"{""손절"": 4, ""동적익절"": 3, ""트레일링스탑"": 1, ""백테스트종료"": 1}"
KAIA,-0.53,50.0,0.735,-1.54,6,6986.67,14.07,"{""트레일링스탑"": 1, ""손절"": 3, ""동적익절"": 2}"
KAT,-10.46,33.33,0.14,-11.16,12,13737.87,40.53,"{""손절"": 7, ""트레일링스탑"": 3, ""강제청산"": 2}"
KAVA,-1.43,0.0,0.0,-1.69,2,2297.42,0.83,"{""손절"": 1, ""백테스트종료"": 1}"
KERNEL,-0.53,50.0,0.858,-3.27,8,9320.06,1.31,"{""동적익절"": 4, ""손절"": 4}"
KITE,-2.65,28.57,0.282,-3.5,7,8100.29,1.55,"{""손절"": 5, ""트레일링스탑"": 1, ""동적익절"": 1}"
KNC,2.15,42.86,2.021,-1.53,7,8220.44,1.65,"{""손절"": 3, ""트레일링스탑"": 2, ""동적익절"": 2}"
KSM,-0.22,42.86,0.884,-1.83,7,8161.21,2.23,"{""트레일링스탑"": 2, ""손절"": 3, ""동적익절"": 1, ""백테스트종료"": 1}"
LA,1.02,66.67,2.696,-0.99,3,3525.63,3.83,"{""동적익절"": 2, ""손절"": 1}"
LAYER,-3.93,0.0,0.0,-4.33,3,3401.59,3.44,"{""손절"": 3}"
LISTA,1.27,100.0,,-0.52,2,2365.09,8.29,"{""동적익절"": 2}"
LIT,-1.51,0.0,0.0,-1.86,3,3462.07,7.81,"{""손절"": 2, ""백테스트종료"": 1}"
LM,-1.82,33.33,0.164,-2.02,3,3454.48,1.69,"{""손절"": 2, ""트레일링스탑"": 1}"
LPT,-0.48,33.33,0.615,-0.82,3,3488.08,3.78,"{""손절"": 2, ""동적익절"": 1}"
LWA,-2.44,25.0,0.128,-3.15,4,4605.41,4.35,"{""동적익절"": 1, ""손절"": 3}"
MAGIC,-0.48,25.0,0.732,-1.93,4,4654.73,6.0,"{""손절"": 3, ""동적익절"": 1}"
MANTRA,-0.61,0.0,0.0,-0.67,1,1151.46,3.0,"{""손절"": 1}"
MAPO,0.21,33.33,2.021,-0.46,3,3505.34,14.06,"{""동적익절"": 1, ""횡보정리"": 1, ""백테스트종료"": 1}"
MASK,-0.97,60.0,0.551,-2.54,5,5808.9,6.5,"{""트레일링스탑"": 1, ""동적익절"": 2, ""손절"": 2}"
MAV,-2.59,0.0,0.0,-2.76,3,3435.17,1.19,"{""손절"": 3}"
MBX,-0.58,40.0,0.68,-2.08,5,5818.71,4.87,"{""동적익절"": 2, ""손절"": 2, ""백테스트종료"": 1}"
ME,-0.23,33.33,0.701,-0.76,3,3494.34,13.61,"{""횡보정리"": 1, ""동적익절"": 1, ""손절"": 1}"
MEGA,-0.33,33.33,0.515,-1.12,3,3491.7,2.42,"{""손절"": 1, ""트레일링스탑"": 2}"
MERL,-1.42,54.17,0.836,-4.44,24,27964.34,2.96,"{""손절"": 11, ""동적익절"": 6, ""트레일링스탑"": 7}"
MET,-1.07,33.33,0.392,-1.87,3,3473.17,4.5,"{""동적익절"": 1, ""손절"": 2}"
METIS,0.02,50.0,1.013,-1.02,4,4667.09,6.92,"{""손절"": 2, ""동적익절"": 2}"
MEV,-1.15,33.33,0.247,-1.45,3,3471.07,2.25,"{""손절"": 2, ""트레일링스탑"": 1}"
MINA,3.88,80.0,6.984,-0.84,5,5930.61,9.58,"{""트레일링스탑"": 1, ""동적익절"": 3, ""손절"": 1}"
MIRA,1.97,100.0,,-0.92,1,1215.94,1.67,"{""동적익절"": 1}"
MMT,0.39,100.0,,-0.51,1,1176.52,20.75,"{""동적익절"": 1}"
MON,-1.65,44.44,0.599,-3.89,9,10458.6,4.3,"{""동적익절"": 3, ""손절"": 5, ""트레일링스탑"": 1}"
MOODENG,-1.51,28.57,0.763,-2.96,14,16295.37,16.62,"{""손절"": 10, ""동적익절"": 3, ""강제청산"": 1}"
MOVE,-0.97,33.33,0.233,-1.61,3,3475.69,3.64,"{""손절"": 2, ""백테스트종료"": 1}"
MVC,-0.22,66.67,0.925,-2.46,9,10494.51,3.47,"{""동적익절"": 3, ""손절"": 3, ""트레일링스탑"": 3}"
NCT,0.41,50.0,1.153,-2.71,4,4676.89,1.5,"{""동적익절"": 2, ""손절"": 2}"
NEO,-0.65,50.0,0.557,-1.6,4,4650.43,8.94,"{""동적익절"": 2, ""손절"": 2}"
NEWT,1.21,33.33,1.932,-1.11,3,3530.25,5.08,"{""손절"": 1, ""동적익절"": 1, ""백테스트종료"": 1}"
NIL,-1.45,45.45,0.685,-4.7,11,12796.95,1.39,"{""동적익절"": 2, ""손절"": 5, ""트레일링스탑"": 4}"
NMR,2.0,75.0,4.035,-0.79,4,4716.69,3.31,"{""동적익절"": 3, ""손절"": 1}"
NOM,10.89,65.0,2.249,-4.21,20,23606.17,0.64,"{""동적익절"": 11, ""트레일링스탑"": 4, ""손절"": 5}"
NXPC,-2.05,20.0,0.16,-2.7,5,5782.04,5.27,"{""손절"": 4, ""동적익절"": 1}"
OBSR,3.23,100.0,,-0.89,7,8247.64,8.7,"{""동적익절"": 4, ""트레일링스탑"": 3}"
OGN,-0.68,40.0,0.681,-2.16,5,5816.31,5.73,"{""손절"": 3, ""동적익절"": 2}"
ONDO,-2.02,40.0,0.634,-3.81,15,17449.29,6.78,"{""손절"": 9, ""동적익절"": 5, ""트레일링스탑"": 1}"
ONG,-0.48,50.0,0.829,-3.44,8,9321.24,3.2,"{""트레일링스탑"": 2, ""동적익절"": 2, ""손절"": 4}"
ONT,-0.08,42.11,0.991,-4.74,19,22164.65,1.71,"{""동적익절"": 6, ""손절"": 10, ""트레일링스탑"": 3}"
OPEN,-0.44,50.0,0.772,-1.82,6,6989.07,3.15,"{""손절"": 3, ""트레일링스탑"": 1, ""동적익절"": 2}"
ORBS,1.79,83.33,4.086,-0.99,6,7044.91,11.06,"{""손절"": 1, ""동적익절"": 4, ""백테스트종료"": 1}"
ORCA,1.03,50.0,1.121,-4.81,18,21025.73,3.04,"{""손절"": 9, ""동적익절"": 6, ""트레일링스탑"": 2, ""백테스트종료"": 1}"
ORDER,1.08,55.56,1.327,-2.45,9,10527.11,4.64,"{""트레일링스탑"": 1, ""손절"": 4, ""동적익절"": 4}"
OSMO,-0.65,0.0,0.0,-0.71,1,1150.45,11.75,"{""손절"": 1}"
OXT,-2.1,36.36,0.713,-5.71,11,12780.82,54.24,"{""동적익절"": 4, ""손절"": 6, ""강제청산"": 1}"
PARTI,-0.1,50.0,0.973,-2.83,10,11664.09,23.91,"{""동적익절"": 4, ""트레일링스탑"": 1, ""강제청산"": 1, ""손절"": 4}"
PCI,-4.99,12.5,0.115,-5.87,8,9208.36,5.52,"{""손절"": 7, ""동적익절"": 1}"
PEAQ,-0.89,50.0,0.865,-5.19,18,20977.62,2.32,"{""트레일링스탑"": 2, ""손절"": 9, ""동적익절"": 7}"
PENGU,-7.32,38.89,0.62,-11.52,54,62816.62,6.93,"{""동적익절"": 18, ""손절"": 30, ""횡보정리"": 2, ""트레일링스탑"": 4}"
PEPE,-7.73,21.43,0.141,-8.84,14,16139.66,4.04,"{""손절"": 11, ""동적익절"": 1, ""트레일링스탑"": 2}"
PHA,-0.56,40.0,0.712,-1.76,5,5819.31,2.45,"{""동적익절"": 2, ""손절"": 3}"
PIEVERSE,-1.01,54.55,0.828,-4.41,11,12808.06,1.53,"{""손절"": 5, ""동적익절"": 5, ""트레일링스탑"": 1}"
PLUME,4.2,66.67,3.203,-2.04,9,10605.14,63.19,"{""손절"": 3, ""동적익절"": 5, ""강제청산"": 1}"
POLA,6.81,68.42,2.374,-2.67,19,22337.3,3.25,"{""동적익절"": 11, ""손절"": 5, ""트레일링스탑"": 2, ""횡보정리"": 1}"
POLYX,4.8,72.73,3.039,-1.33,11,12953.57,9.51,"{""동적익절"": 3, ""트레일링스탑"": 4, ""손절"": 3, ""강제청산"": 1}"
PONKE,2.43,61.54,1.6,-3.24,13,15227.53,3.66,"{""동적익절"": 7, ""손절"": 5, ""트레일링스탑"": 1}"
POPCAT,3.61,50.0,7.085,-0.89,2,2423.72,10.5,"{""손절"": 1, ""동적익절"": 1}"
PRL,-0.18,40.0,0.902,-2.39,5,5828.8,1.93,"{""동적익절"": 2, ""손절"": 3}"
PROMPT,-0.23,40.0,0.872,-1.46,5,5827.45,1.63,"{""손절"": 3, ""동적익절"": 2}"
PROS,-0.65,33.33,0.306,-1.51,3,3483.79,1.92,"{""트레일링스탑"": 1, ""손절"": 1, ""백테스트종료"": 1}"
PROVE,-0.43,50.0,0.305,-1.2,2,2322.56,5.38,"{""손절"": 1, ""트레일링스탑"": 1}"
PUFFER,0.7,57.14,1.216,-3.62,7,8184.3,1.21,"{""동적익절"": 4, ""손절"": 3}"
PUMPBTC,-4.37,42.11,0.447,-6.98,19,22057.18,3.38,"{""손절"": 10, ""동적익절"": 4, ""트레일링스탑"": 5}"
PYR,-1.35,0.0,0.0,-1.53,2,2299.53,1.38,"{""손절"": 2}"
QTUM,0.71,66.67,2.733,-0.73,3,3517.76,10.78,"{""횡보정리"": 1, ""트레일링스탑"": 1, ""동적익절"": 1}"
RAD,0.14,66.67,1.093,-1.56,3,3503.56,2.5,"{""동적익절"": 2, ""손절"": 1}"
RAY,-2.68,37.5,0.161,-3.49,8,9266.16,6.08,"{""손절"": 5, ""트레일링스탑"": 3}"
RECALL,-0.26,50.0,0.575,-1.09,2,2326.72,3.04,"{""손절"": 1, ""트레일링스탑"": 1}"
RED,-3.66,22.22,0.27,-4.37,9,10408.22,3.74,"{""횡보정리"": 1, ""손절"": 5, ""트레일링스탑"": 2, ""동적익절"": 1}"
REI,-1.41,46.15,0.806,-4.19,13,15131.29,4.71,"{""동적익절"": 5, ""손절"": 7, ""트레일링스탑"": 1}"
RENDER,3.08,100.0,,-0.7,5,5910.61,3.3,"{""동적익절"": 4, ""트레일링스탑"": 1}"
REQ,31.35,71.43,25.129,-0.92,7,8952.36,6.24,"{""손절"": 2, ""동적익절"": 5}"
RESOLV,-6.09,37.5,0.582,-12.04,24,27847.4,3.56,"{""손절"": 15, ""동적익절"": 8, ""트레일링스탑"": 1}"
REZ,-0.78,25.0,0.568,-1.54,4,4647.15,6.62,"{""횡보정리"": 1, ""동적익절"": 1, ""손절"": 2}"
ROBO,-1.52,33.33,0.397,-2.22,6,6961.98,2.88,"{""손절"": 4, ""동적익절"": 1, ""트레일링스탑"": 1}"
RON,-0.74,50.0,0.462,-1.4,4,4648.12,5.6,"{""동적익절"": 1, ""손절"": 2, ""트레일링스탑"": 1}"
